marca,modelo,cod_fipe,novo_a,novo_g,med18a,med18g,med17a,med17g,med16a,med16g,med15a,med15g,med14a,med14g,med13a,med13g,med12a,med12g,med11a,med11g,med10a,med10g,med09a,med09g,med08a,med08g,med07a,med07g,med06a,med06g,med05a,med05g,med04a,med04g,med03a,med03g,med02a,med02g,med01a,med01g,med00a,med00g,med99a,med99g,med98a,med98g,med97a,med97g,med96a,med96g,med95a,med95g,med94g,med93g,med92g,med91g,med90g,med89g,med88g,med87g,med86g,med85g,num_passag
Maserati,222 SE/SR 2.0 V6,034003-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30925,25707,22565,,,,,,,,00004
Maserati,228,034004-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32708,27845,23970,,,,,,,,00005
Maserati,3200 GT Cupê,034001-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110007,,104603,,95289,,,,,,,,,,,,,,,,,,,00004
Maserati,3200 GT Cupê Aut.,034011-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121835,,112295,,107383,,98554,,,,,,,,,,,,,,,,,,,00005
Maserati,430 2.0 V6,034005-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31064,25923,20732,,,,,,,,00005
Maserati,430 II 2.0 V6,034006-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32654,27949,23530,,,,,,,,00005
Maserati,Coupé CC 4.2 V8 32V 390cv,034012-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,204291,,171908,,159239,,151281,,143183,,,,,,,,,,,,,,,,,,,,,,,,,00004
Maserati,Ghibli 2.0 V6,034007-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41040,34746,,,,,,,,,00004
Maserati,Ghibli 3.0 V6 330cv Aut.,034027-8,,589398,,,,,,489288,,451434,,428709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Ghibli S Q4 3.0 V6 410cv Aut.,034026-0,,689118,,,,,,563426,,520342,,489168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Gran Turismo Sport 4.7 V8 32v 460cv,034028-6,,978130,,,,,,851007,,804882,,763548,,723446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00002
Maserati,GranCabrio 4.7 V8 32V 440cv,034023-5,,1098575,,,,,,916465,,821059,,771147,,732878,,559304,,470306,,405287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,GranSport 4.2 V8 32V 400cv,034016-2,,,,,,,,,,,,,,,,,,,,,,,,,,256332,,216754,,166296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00002
Maserati,GranSport Spyder 4.2 V8 32V 400cv,034017-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,226801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00002
Maserati,GranTurismo 4.2 V8 32V 405cv,034018-9,,,,,,,,,,,,,,,,,,479525,,409562,,377844,,318561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Maserati,GranTurismo MC Stradale 4.7 V8 32V 450cv,034024-3,,1097846,,,,,,890863,,834155,,778591,,722615,,621422,,585265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00002
Maserati,GranTurismo S 4.7 V8 32V/ MC Line,034021-9,,,,,,,,,,,,,,624565,,535080,,480210,,410120,,380021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Levante 3.0 V6 350cv Aut.,034029-4,,650000,,,,570654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Levante S 3.0 V6 430cv Aut.,034030-8,,749998,,,,657370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Quattroporte Automatica 4.2 32V 400cv,034019-7,,,,,,,,,,,,,,,,,,485374,,407285,,318489,,229479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Quattroporte Evolucione Aut.,034002-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108426,,87986,,84053,,,,,,,,,,,,,,,,,,,00004
Maserati,Quattroporte Evolucione Mec.,034010-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87813,,76474,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Quattroporte Executive 4.2 32V 400cv,034014-6,,,,,,,,,,,,,,,,,,,,,,,,252367,,207784,,200980,,174135,,165494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Quattroporte GTS 3.8 V8 32V 530cv,034025-1,,1347659,,,,,,1130777,,1019649,,810012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Maserati,Quattroporte S 4.7 V8 32V 430cv,034020-0,,,,,,,,,,,,,,632253,,546543,,476600,,447097,,345767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Quattroporte Sport 4.2 32V 400cv/430cv,034015-4,,,,,,,,,,,,,,,,528826,,,,,,,,288086,,238148,,230289,,222099,,189902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Quattroporte Sport GT-S 4.7 V8 32V 440cv,034022-7,,,,,,,,,,,,,,,,,,590847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Maserati,Shamal 3.2 V8,034008-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60080,57115,44462,,,,,,,,00002
Maserati,Spider IE 2.0 V6,034009-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39406,33945,25526,,,,,,,,00002
Maserati,Spyder CC 4.2 V8 32V 390cv,034013-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,250026,,205375,,173430,,152300,,147615,,,,,,,,,,,,,,,,,,,,,,,,,00002
Matra,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel,058001-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18741,,17433,,15861,,,,,,,,,,,,,,,,,,,,,,,,,00002
Matra,Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel,058002-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540,,18496,,17115,,,,,,,,,,,,,,,,,,,,,,,,,00002
Matra,Pick-Up CD 4x2 Curto/Longo 2.5 TDI Dies.,058003-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24585,,23414,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Matra,Pick-Up CD 4x4 Curto/Longo 2.5 TDI Dies.,058004-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28415,,27523,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mazda,323 1.6 16V,020018-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7122,5696,,,,,,,,,,00005
Mazda,626 GLX,020001-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11249,,10170,,9634,,8097,,7400,7145,5630,,,,,,,,,00005
Mazda,626 GT,020002-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11562,9005,6653,,,,,,,,,00005
Mazda,626 Sedan Aut.,020022-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17171,,,,,,,,,,,,,,,,,,,,,00005
Mazda,626 Sedan High,020014-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17233,,,,,,,,,,,,,,,,,,,,,00005
Mazda,626 Sedan Mec.,020013-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11655,,,,,,,,,,,,,,,,,,,,,00005
Mazda,626 Sedan Top,020015-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17496,,,,,,,,,,,,,,,,,,,,,00005
Mazda,626 SW,020016-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13594,,12524,,11709,,,,,,,,,,,,,,,,,00005
Mazda,626 SW High,020017-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165,,13794,,,,,,,,,,,,,,,,,,,00005
Mazda,929 V6 Aut,020003-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16087,14358,13683,13172,,,,,,,,00005
Mazda,B2200 Pick-Up 2.2 Diesel,020007-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11295,10425,9236,,,,,,,,,00002
Mazda,B2200 Pick-Up CD 2.2 Diesel,020008-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12895,10909,9441,,,,,,,,,00005
Mazda,B-2500 Pick-Up 2.5 Diesel,020010-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17828,,16907,,15966,,,,,,,,,,,,,,,,,00003
Mazda,B-2500 Pick-Up 4x4 2.5 Diesel,020025-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22827,,20250,,17232,,,,,,,,,,,,,,,,,00002
Mazda,B-2500 Pick-Up CD 4x4 2.5 Diesel,020011-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24293,,23096,,22076,,,,,,,,,,,,,,,,,00005
Mazda,Millenia 3.0 V6 24V,020019-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17256,,13647,,,,,,,,,,,,,00005
Mazda,MPV Minivan Aut,020004-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22576,,20988,,18239,,14417,,13548,,13127,12089,11651,8631,,,,,,,,00005
Mazda,MX-3 1.6 16V,020005-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15041,,14584,,13474,,13026,11717,8295,7551,,,,,,,,00003
Mazda,MX-3 GS 1.8 V6 24V,020020-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15375,12195,,,,,,,,,,00003
Mazda,MX-5 Mec,020006-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54764,52410,44985,37283,,,,,,,,00002
Mazda,Navajo LX 3.0 V6,020021-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12780,9734,,,,,,,,00005
Mazda,Protegé Aut.,020023-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12340,,10754,,9421,,,,,,8268,6515,6178,,,,,,,,,00005
Mazda,Protegé High,020024-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13194,,11948,,,,,,,,,,,,,,,,,,,00005
Mazda,Protegé Mec.,020009-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6896,,6576,,6316,,6091,5517,5248,4607,4300,,,,,,,00005
Mazda,RX 7 2.6 Turbo,020012-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52412,45169,,,,,,,,,00005
Mercedes-Benz,180-D Pick-Up/Furgão 2.4 Diesel,021060-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15647,,14704,13780,10685,,,,,,,,,00003
Mercedes-Benz,180-D Van 2.4 Diesel,021061-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15499,,13600,12921,9793,,,,,,,,,00012
Mercedes-Benz,190-E 2.3,021062-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21936,21274,20615,19469,18433,17665,17048,16520,15780,00005
Mercedes-Benz,230-E 2.3,021063-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22038,21362,20721,20082,,17851,,,,00005
Mercedes-Benz,260-E 2.6,021067-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24394,23165,21153,,,,,,,00005
Mercedes-Benz,300-D 3.0 Diesel,021068-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19119,17684,,,,,,,00005
Mercedes-Benz,300-E 3.0,021069-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31524,25349,24503,,,,,,,00005
Mercedes-Benz,300-SE 3.0/3.2,021045-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33717,26367,24831,,,,,,,00005
Mercedes-Benz,300-SL 3.0,021070-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59252,47262,35311,,,,,,,00004
Mercedes-Benz,300-TE Wagon 3.0,021071-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35605,,,33898,,,,,,,,00005
Mercedes-Benz,500-E 5.0,021072-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35590,34300,26009,,,,,,,00005
Mercedes-Benz,500-SEC/ SL,021047-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77690,64801,62781,60786,,,,,31939,,00005
Mercedes-Benz,500-SEL 5.0/ 5.6,021074-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35753,34409,31210,29530,25894,24418,23470,21464,20681,00005
Mercedes-Benz,560-SEL 5.6,021075-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34729,33407,32382,31202,30166,29185,,,00005
Mercedes-Benz,C-180 1.6 Turbo 16V/Flex 16V Aut.,021331-4,,150390,,,,128500,,119539,,112870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Avant. 1.6/1.6 FlexTB 16V Aut.,021308-0,,163810,,,,138778,,130225,,113862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Classic 1.8 16V 156cv Aut.,021239-3,,,,,,,,,,,,,,,,66655,,57806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Coupe 1.8 16V 156cv Aut.,021246-6,,,,,,,,,,,,,,,,77106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-180 CGI Coupe Sport 1.6 TB 16V Aut.,021281-4,,125142,,,,,,,,105142,,95179,,87970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-180 CGI Estate Avant. 1.6 TB 16V Aut.,021320-9,,183666,,,,159560,,140843,,132853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.,021307-1,,164920,,,,140955,,132368,,116029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Sport 1.6 TB 16V 156cv Aut.,021280-6,,,,,,,,,,,,81653,,74038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Touring 1.8 16V Aut.,021255-5,,,,,,,,,,,,,,,,78934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 CGI Touring Sport 1.6 TB Aut.,021282-2,,,,,,,,,,,,96358,,84691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 Classic/Classic Plus/Elegance,021001-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32927,,29449,,28377,,26968,,24387,,22285,,21571,,19167,18315,14555,,,,,,,,,00005
Mercedes-Benz,C-180 Kompressor Classic 1.6 16V Aut.,021230-0,,,,,,,,,,,,,,,,,,58658,,56629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-180 Kompressor Classic 1.8 16V 143cv,021151-6,,,,,,,,,,,,,,,,,,,,,,,,,,42255,,40404,,36599,,35310,,29935,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 Avantgarde 2.0 TB 16V 184cv Aut.,021310-1,,179472,,,,156061,,148709,,132210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 CGI Avantgarde 1.8 16V 184cv Aut.,021233-4,,,,,,,,,,,,89628,,84782,,76167,,66033,,60752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 CGI Sport 1.8 TB 16V 184cv Aut.,021234-2,,,,,,,,,,,,92199,,,,,,71076,,64123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 CGI Touring Avantgarde 1.8 16V Aut,021237-7,,,,,,,,,,,,,,,,95885,,92894,,80954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 Classic/Sport,021076-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19092,17906,14201,,,,,,,,,00005
Mercedes-Benz,C-200 Kompressor 2.0 V6 16v 4p Aut.,021123-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37579,,28815,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 Kompressor Avant.1.8 16V Aut,021193-1,,,,,,,,,,,,,,,,,,,,57498,,55641,,53336,,51259,,41756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 Kompressor Classic 1.8 16V Aut.,021202-4,,,,,,,,,,,,,,,,,,,,55618,,52553,,50226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 Sportcoupé Komp. 2.0 16V 163cv Aut,021143-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42505,,38987,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-200 Touring Komp. 2.0 16V 163cv 5p Aut,021142-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43787,,39167,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-200 Touring Komp. Avant. 1.8 16V Aut.,021210-5,,,,,,,,,,,,,,,,,,,,82529,,66783,,62242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-220 Classic/Elegance/Sport,021002-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25589,,23451,22623,20734,,,,,,,,,00005
Mercedes-Benz,C-230 Avantgarde 2.5 V6 24V 204cv Aut,021181-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,43314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-230 Komp. Sportcoupé 2.3 16V 197cv Aut,021132-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41097,,37144,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-230 Kompressor Avantgarde,021003-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41901,,34802,,,,,,,,26428,,25610,,24665,,23008,,21981,,,,,,,,,,,,,00005
Mercedes-Benz,C-230 Sport/ Eleg./Touring Eleg.Plus 2.3,021077-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27231,,26386,,24821,,23605,,,,,,,,,,,,,00005
Mercedes-Benz,C-230 Touring Avant. 2.5 24V 204cv Aut.,021192-3,,,,,,,,,,,,,,,,,,,,,,,,,,73885,,65667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-230 Touring Kompressor,021022-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47453,,,,,,,,,,30505,,28393,,27509,,26572,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-240 AvantGarde 2.4/ 2.6 4p,021119-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39289,,36480,,34789,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-240 Classic,021050-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,,23429,,22151,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-240 Elegance 2.4,021040-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35862,,34134,,28653,,26247,,23644,,21188,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-240 Elegance 2.4 V6 24v 4p Aut.,021120-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38512,,37388,,34234,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-250 CGI Sport 1.8 16V Aut.,021242-3,,,,,,,,,,,,108286,,98043,,86193,,73736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-250 CGI Sport Coupe 1.8 16V TB Aut.,021286-5,,,,,,,,,,,,119682,,113860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-250 Sport 2.0 16V 211cv Aut.,021309-8,,223266,,,,198747,,184065,,166460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-250 Sport Coupe 2.0 16V 211cv Aut.,021350-0,,253200,,,,223452,,205309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-280 Avantgarde 3.0 V6 231cv Aut.,021203-2,,,,,,,,,,,,,,,,,,,,,,67646,,55827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-280 Classic/Sport,021005-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40771,,30117,,29142,,26289,,25256,,23620,,22810,21637,20488,,,,,,,,,00005
Mercedes-Benz,C-280 Elegance,021004-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28745,,27415,,26560,,25298,,23986,,23133,20583,19052,,,,,,,,,00005
Mercedes-Benz,C-280 Touring,021041-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38348,,32061,,30704,,28494,,25584,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-300 Anniversary Lim. Edit. 2.0 Aut.,021365-9,,248633,,,,211755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-300 Avantgarde 3.0 V6 24V 231cv Aut.,021222-9,,,,,,,,,,,,,,,,,,101179,,73039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-300 Cabriolet 2.0 245cv Aut.,021368-3,,298966,,,,256057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-300 Sport 3.0 V6 231cv Aut.,021236-9,,,,,,,,,,,,,,,,,,106757,,102712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-320 AvantGarde 3.2 V6 24v 4p Aut.,021121-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57451,,54774,,48412,,37311,,35756,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-320 Elegance 3.2 V6 24v 4p Aut.,021122-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57287,,54701,,48222,,37257,,34943,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-320 Touring 3.2 V6 18v 4p Aut.,021131-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67854,,62122,,54523,,43357,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-350 Avantgarde/ Elegance 3.5 V6 272cv,021179-6,,,,,,,,,,,,,,,,,,,,,,,,86554,,79996,,48754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-350 CGI Sport 3.5 306cv Aut.,021249-0,,,,,,,,,,,,,,,,176365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-350 Sport 3.5 V6 272cv,021215-6,,,,,,,,,,,,,,,,,,138746,,132141,,104048,,99722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-350 Sportcoupé 3.5 24V  272cv,021185-0,,,,,,,,,,,,,,,,,,,,,,,,,,110945,,98274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-350 Touring AvantGarde 3.5 24V 272cv,021186-9,,,,,,,,,,,,,,,,,,,,,,,,,,90198,,76103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-36 AMG,021006-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43058,,41710,,39336,,,,,,,,,,,00005
Mercedes-Benz,C-43 AMG,021023-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55149,,51179,,41834,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-43 AMG 3.0 V6 Bi-Turbo 367cv Aut,021361-6,,350200,,,,307265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-43 Coupe AMG 3.0 V6 Bi-Turbo Aut.,021357-8,,397950,,,,341542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Mercedes-Benz,C-450 AMG Sport 3.0 TB 362cv Aut.,021333-0,,330382,,,,,,280435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Mercedes-Benz,C-55 AMG 24V 367cv Aut.,021183-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,103291,,89958,,75841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
